DDB_G0271094	Petra Fey	Fah is an enzyme with [/ontology/go/4334/annotation/page/1 fumarylacetoacetase activity], which catalyzes the last step during [/ontology/go/6572/annotation/page/1 tyrosine catabolic process]. The ''Dictyostelium'' enzyme is 59% identical to the human FAH where deficiency in this enzyme causes Tyrosinemia type I, an inborn metabolism error.Gene has been comprehensively annotated, 16-MAR-2005 PF
DDB_G0271564	Karen Kestin	The net reaction of the pyruvate dehydrogenase complex converts pyruvate into acetyl-CoA, which then enters the tricarboxylic acidcycle (TCA). The complex contains three enzymes, E1, E2, and E3. E1 is a pyruvate dehydrogenase () that consists ofan alpha subunit [/gene/DDB_G0292994 pdhA] and a beta subunit [/gene/DDB_G0276417 pdhB]. E2 ([/gene/DDB_G0277847 pdhC]) forms the core of thecomplex and possesses dihydrolipoamide acetyltransferase activity ([/ontology/go/0004742/annotation/page/1 dihydrolipoyllysine-residue acetyltransferase activity]). The E3 enzyme [/gene/DDB_G0291648 lpd] is adihydrolipoyl dehydrogenase ([/ontology/go/0004148/annotation/page/1 dihydrolipoyl dehydrogenase activity]) that is shared by three 2-oxoacid dehydrogenase complexes and the glycine cleavage system. In addition, the pyruvatedehydrogenase complex contains component X ([/gene/DDB_G0271564 pdhX]) that binds E3 ([/ontology/go/0005515/annotation/page/1 protein binding]) and has an apparent structural rolein the complex (reviewed in [http://www.ncbi.nlm.nih.gov/pubmed/9399911 Aral et al. 1997]).Gene has been comprehensively annotated, 01-DEC-2004 KP
DDB_G0270884	Petra Fey	Actobindin has been characterized in ''Acanthamoeba castellanii'' where it was shown to bind to two actin monomers ([/ontology/go/0003779/annotation/page/1 actin binding]) at high concentrations of G-actin [http://www.ncbi.nlm.nih.gov/pubmed/2376577  (Vandekerckhove et al. 1990)]. Actobindins are small proteins with two actin-binding WH2 (Wiskott Aldrich syndrome homology region 2) domains. ''Dictyostelium'' has three genes encoding actobindin, [/gene/DDB_G0270884 abnA], [/gene/DDB_G0269518 abnB], and [/gene/DDB_G0269520 abnC]. While proteins are identical for ''abnB'' and ''abnC'', both are 72% identical to ''abnA''. All three ''Dictyostelium'' actobindins are 50 to 51% identical to the ''Acanthamoeba'' protein.Gene has been comprehensively annotated, 06-APR-2005 PF
DDB_G0269222	Pascale Gaudet	''gefB'' encodes RasGEFB, a Ras guanine nucleotide exchange factor ([/ontology/go/0005085/annotation/page/1 guanyl-nucleotide exchange factor activity]), ([/ontology/go/0007265/annotation/page/1 Ras protein signal transduction]). ''Dictyostelium'' cells in which the ''gefB'' gene is disrupted move unusually rapidly ([/ontology/go/0051271/annotation/page/1 negative regulation of cell motility]), but are unable to perform macropinocytosis ([/ontology/go/0045807/annotation/page/1 positive regulation of endocytosis]) and therefore to grow in liquid medium. Mutant cells form few, small but normally proportioned fruiting bodies ([/ontology/go/0031152/annotation/page/1 aggregation involved in sorocarp development]). This defect correlates with loss of discoidin Igamma ([/gene/DDB_G0273065 dscC-1]) mRNA, a starvation-induced gene. Other genes required for development are expressed normally or even precociously ([http://www.ncbi.nlm.nih.gov/pubmed/11102804 Wilkins et al. 2000]). <br />Since ''gefB-'' mutants have a phenotype highly similar to that of [/gene/DDB_G0283537 rasS]- cells, it has been proposed that [/gene/DDB_G0269222 gefB] is the principal activator of the RasS protein [http://www.ncbi.nlm.nih.gov/pubmed/11102804 (Wilkins et al. 2000)]; although there are differences in their motility defect ([http://www.ncbi.nlm.nih.gov/pubmed/12211111 Chubb et al. 2002]).Gene has been comprehensively annotated, 29-NOV-2004 PG
DDB_G0269234	Pascale Gaudet	There are 29 genes encoding actin in ''Dictyostelium'' with amino acid identity greater than 83%, ''act1''-''act29''. Seventeen of these genes encode identical proteins: [/gene/DDB_G0289553 act1], [/gene/DDB_G0274133 act2], [/gene/DDB_G0289005 act4], [/gene/DDB_G0289663 act5], [/gene/DDB_G0274135 act6], [/gene/DDB_G0280545 act7], [/gene/DDB_G0269234 act8], [/gene/DDB_G0274601 act9], [/gene/DDB_G0288879 act11], [/gene/DDB_G0274129 act12], [/gene/DDB_G0274599 act13], [/gene/DDB_G0274137 act14], [/gene/DDB_G0272520 act15], [/gene/DDB_G0272248 act16], [/gene/DDB_G0274727 act19], [/gene/DDB_G0274285 act20], and [/gene/DDB_G0274561 act21], while [/gene/DDB_G0289811 act10], [/gene/DDB_G0275023 act22], and [/gene/DDB_G0289487 act3] respectively have 1, 4 and 11 amino acid differences compared to the 17 identical genes. The proteins encoded by [/gene/DDB_G0274131 act17], [/gene/DDB_G0289489 act18], [/gene/DDB_G0268744 act23] and [/gene/DDB_G0289505 act24]are more divergent. <br />Actin is a major [/ontology/go/0005200/annotation/page/1 structural constituent of cytoskeleton]. Actin is one of the most abundant proteins in ''Dictyostelium'', constituting approximately 8% of the total protein in vegetative cells ([http://www.ncbi.nlm.nih.gov/pubmed/561722 Alton and Lodish et al. 1977]).Actin synthesis is developmentally regulated, peaking shortly after starvation (reviewed by [http://www.ncbi.nlm.nih.gov/pubmed/6894564 Firtel] in 1981). The different actin genes differ in their levels of expression, with [/gene/DDB_G0274135 act6], [/gene/DDB_G0269234 act8] and [/gene/DDB_G0274129 act12] being highly expressed both during growth and development compared to [/gene/DDB_G0289005 act4], [/gene/DDB_G0289663 act5], [/gene/DDB_G0280545 act7] and [/gene/DDB_G0272248 act16] ([http://www.ncbi.nlm.nih.gov/pubmed/6286214 McKeown and Firtel 1981]). Gene has been comprehensively annotated, 19-SEP-2003 PG
DDB_G0269242	Petra Fey	The ''fcsA'' gene was identified by screening expression libraries with monoclonal antibodies raised against purified phagosomal proteins. The gene encodes the LC FACS 1 protein, an enzyme with [/ontology/go/0004467/annotation/page/1 long-chain-fatty-acid-CoA ligase activity] and has been shown to localize to the cytosolic surface ([/ontology/go/0010009/annotation/page/1 external side of endosome membrane]) of the [/ontology/go/0005769/annotation/page/1 early endosome]. Long chain fatty acid acyl-CoA synthesases catalyse the formation of a thiester bond between a free fatty acid and coenzyme A during [/ontology/go/0006631/annotation/page/1 fatty acid metabolic process]. In a ''fcsA'' null mutant, growth development, phagocytosis, and macropinocytosis are all normal, however, fatty acid accumulation is strongly reduced. This suggests that the LC FACS 1 enzyme plays a role in the retrieval of fatty acids from the lumen of phagosomes into the cytosol [http://www.ncbi.nlm.nih.gov/pubmed/14629118  (von Loehneysen et al., 2003)]. <br />Searching the cDNA database identified a gene, ([/gene/DDB_G0269474 fcsB]), coding for a protein which is 40% identical to LC FACS 1 [http://www.ncbi.nlm.nih.gov/pubmed/14629118  (von Loehneysen et al., 2003)].Gene has been comprehensively annotated, 10-MAR-2005 PF
DDB_G0269244	Petra Fey	The ''atg6'' gene was isolated among several members of the autophagy family of genes, conserved from yeast to man [http://www.ncbi.nlm.nih.gov/pubmed/12626495  (Otto et al., 2003)]. Macroautophagy ([/ontology/go/0016236/annotation/page/1 macroautophagy]) is used by eukaryotic cells to recycle non-essential cellular components during starvation and development. In ''atg6''-null cells, survival during nitrogen starvation ([/ontology/go/0006995/annotation/page/1 cellular response to nitrogen starvation]) is reduced.. Upon starvation mutant cells show little turnover of cellular components. Development ([/ontology/go/0007275/annotation/page/1 multicellular organismal development]) of the mutant is slightly impaired. On bacterial lawns cells aggregate mainly in the center of plaques and not in the periphery, and multi-tipped aggregates form very small fruiting bodies ([/ontology/go/0009653/annotation/page/1 anatomical structure morphogenesis]). Axenically grown cells plated on filters form multi-tipped aggregates that develop into small fruiting bodies with truncated stalks. These fruiting bodies produce few viable, detergent-resistent spores ([/ontology/go/0030435/annotation/page/1 sporulation]). Wild-type cells in a chimaera do not rescue the developmental defects, showing that the atg6 mutation is autonomous. The phenotype of the ''atg6''-null mutant is almost identical to that of the [/gene/DDB_G0286191 atg8]-null mutant. Both mutants have the mildest defects when compared to [/gene/DDB_G0292390 atg1], [/gene/DDB_G0289881 atg5], and [/gene/DDB_G0271096 atg7] mutants [http://www.ncbi.nlm.nih.gov/pubmed/14736886  (Otto et al., 2004)]Gene has been comprehensively annotated, 27-SEP-2004 PF
DDB_G0269248	Pascale Gaudet	Developing ''Dictyostelium'' cells aggregate to form fruiting bodies containing typically 2 x 10(4) cells. To prevent the formation of an excessively large fruiting body, streams of aggregating cells break up into groups if there are too many cells. The breakup is regulated by a secreted complex of polypeptides called counting factor (CF) ([/ontology/go/0005576/annotation/page/1 extracellular region]). CF is composed of at least 5 polypeptides, including Countin (encoded by the [/gene/DDB_G0274597 ctnA] gene), [/gene/DDB_G0273175 cf50-1] and [/gene/DDB_G0269248 cf45-1]. Disrupting the CF45-1 gene results in the formation of large groups when cells are grown with bacteria on agar plates and then starve ([/ontology/go/0007275/annotation/page/1 multicellular organismal development]). However, unlike countin(-) and CF50(-) cells, CF45-1(-) cells sometimes form smaller groups than wild-type cells when the cells are starved on filter pads. In the exudates from starved cells, CF45-1 is present in a approximately 450-kDa fraction that also contains countin and CF50, suggesting that it is part of a complex. Recombinant CF45-1 decreases group size in colonies of CF45-1(-) cells, as well as in colonies of wild-type and CF50(-) cells. Like countin(-) and CF50(-) cells, CF45-1(-) cells have high levels of cytosolic glucose ([/ontology/go/0042593/annotation/page/1 glucose homeostasis]), high cell-cell adhesion ([/ontology/go/0016337/annotation/page/1 cell-cell adhesion]), and low cell motility ([/ontology/go/0006928/annotation/page/1 cell motility]). Together, the data suggest that CF45-1 participates in group size regulation ([/ontology/go/0004871/annotation/page/1 signal transducer activity])[http://www.ncbi.nlm.nih.gov/pubmed/12912898 (Brock et al. 2003)].Gene has been comprehensively annotated, 22-OCT-2003 PG
DDB_G0270120	Petra Fey	Succinate dehydrogenase, also known as complex II ([/ontology/go/5749/annotation/page/1 mitochondrial respiratory chain complex II]), catalyzes the oxidation of succinate to fumarate while FAD is reduced to FADH<sub>2</sub>. The enzyme contains 4 subunits: a flavoprotein (FP) ([/gene/DDB_G0280535 sdhA]), an iron-sulfur protein (IP) ([/gene/DDB_G0270120 sdhB]), and a cytochrome b composed of two integral membrane proteins ([/ontology/go/16021/annotation/page/1 integral to membrane]) ([/gene/DDB_G0275115 sdhC] and [/gene/DDB_G0278157 sdhD]). The 4 subunit complex is bound in the [/ontology/go/5740/annotation/page/1 mitochondrial envelope] and provides a link between the the [/ontology/go/6099/annotation/page/1 tricarboxylic acid cycle] and the membrane-bound [/ontology/go/6118/annotation/page/1 electron transport] system. It is part of the respiratory chain and repressed in anaerobic respiration.Gene has been comprehensively annotated, 31-JAN-2005 PF
DDB_G0271344	Petra Fey	IdhA is the ''Dictyostelium'' ortholog of the alpha subunit of mitochondrial ([/ontology/go/5739/annotation/page/1 mitochondrion]) NAD(<sup>+</sup>-dependent isocitrate dehydrogenase (), which catalyzes the oxidative decarboxylation of isocitrate into alpha-ketoglutarate, the third step in the [/ontology/go/6099/annotation/page/1 tricarboxylic acid cycle].<br /> While the the metazoan enzyme complex is a heterooligomer of subunits alpha, beta, and gamma in the apparent ratio of 2:1:1, the fungal enzyme is a heterodimer of subunits 1 and 2 in equal proportions. In ''Dictyostelium'' one alpha and one beta subunit ([/gene/DDB_G0293872 idhB]) have been identified.<br />The ''Dictyostelium'' cytosolic and mitochondrial NADP<sup>+</sup>-dependent isocitrate dehydrogenases ([/gene/DDB_G0272208 idhC], [/gene/DDB_G0272210 idhM]) have also been identified.Gene has been comprehensively annotated, 17-JAN-2005 PF
DDB_G0272208	Petra Fey	Isocitrate dehydrogenases are important enzymes of carbohydrate metabolism, which catalyze the oxidative decarboxylation of isocitrate into alpha-ketoglutarate (). While ''Dictyostelium'' has the solely mitochondrial form that functions in the citric acid cycle and is NAD<sup>+</sup>-dependent ([/gene/DDB_G0271344 idhA], [/gene/DDB_G0293872 idhB]), there is also the form found both in the [/ontology/go/5829/annotation/page/1 cytosol] ([/gene/DDB_G0272208 idhC]) and in the [/ontology/go/5739/annotation/page/1 mitochondrion] ([/gene/DDB_G0272210 idhM]) that uses NADP<sup>+</sup>. IdhC and IdhM are very similar to the corresponding proteins in mammals, which are thought to form homodimers.Gene has been comprehensively annotated, 08-FEB-2005 PF
DDB_G0272210	Petra Fey	Isocitrate dehydrogenases are important enzymes of carbohydrate metabolism, which catalyze the oxidative decarboxylation of isocitrate into alpha-ketoglutarate (). While ''Dictyostelium'' has the solely mitochondrial form that functions in the citric acid cycle and is NAD<sup>+</sup>-dependent ([/gene/DDB_G0271344 idhA], [/gene/DDB_G0293872 idhB]), there is also the form found both in the [/ontology/go/5829/annotation/page/1 cytosol] ([/gene/DDB_G0272208 idhC]) and in the [/ontology/go/5739/annotation/page/1 mitochondrion] ([/gene/DDB_G0272210 idhM]) that uses NADP<sup>+</sup>. IdhC and IdhM are very similar to the corresponding proteins in mammals, which are thought to form homodimers.Gene has been comprehensively annotated, 08-FEB-2005 PF
