DBP0000189	synonym	ptora-gfp b18
DBP0000189	keyword	expression vector
DBP0000189	keyword	GFP marker
DBP0000190	depositor	Hideko Urushihara
DBP0000190	synonym	10-KAX3&V12
DBP0000191	depositor	Takefumi Kawata
DBP0000191	synonym	psiA-oxp
DBP0000191	synonym	pActin15-psi(+ATG)
DBP0000191	keyword	expression vector
DBP0000191	keyword	act15 promoter
DBP0000192	depositor	Hideko Urushihara
DBP0000193	depositor	Hideko Urushihara
DBP0000198	depositor	Dietmar Manstein
DBP0000198	keyword	expression vector
DBP0000198	keyword	neomycin resistance
DBP0000198	keyword	His tag
DBP0000198	keyword	act15 promoter
DBP0000075	depositor	Peter Devreotes
DBP0000075	keyword	random chimeragenesis
DBP0000076	depositor	Peter Devreotes
DBP0000076	keyword	random chimeragenesis
DBP0000077	depositor	Peter Devreotes
DBP0000077	synonym	pMYC86-6
DBP0000077	synonym	pianissimo
DBP0000077	synonym	piaA
DBP0000077	keyword	expression vector
DBP0000078	depositor	Peter Devreotes
DBP0000078	synonym	piamyc28
DBP0000078	keyword	knockout vector
DBP0000079	depositor	Peter Devreotes
DBP0000079	synonym	acg
DBP0000079	keyword	expression vector
DBP0000079	keyword	neomycin resistance
DBP0000080	depositor	Peter Devreotes
DBP0000081	depositor	Bill Loomis
DBP0000081	synonym	acbA-KO vector
DBP0000081	keyword	knockout vector
DBP0000081	keyword	blasticidin resistance
DBP0000082	depositor	Peter Devreotes
DBP0000082	synonym	5car3-ura
DBP0000082	synonym	5car3 ura
DBP0000082	keyword	knockout vector
DBP0000083	depositor	Peter Devreotes
DBP0000083	synonym	5car3-neo
DBP0000083	synonym	car3A
DBP0000083	keyword	knockout vector
DBP0000083	keyword	neomycin resistance
DBP0000084	depositor	Peter Devreotes
DBP0000084	synonym	pRH138
DBP0000084	synonym	pRHI-38
DBP0000084	synonym	pRH-138
DBP0000084	synonym	CRAC<sup>WT</sup>
DBP0000084	keyword	expression vector
DBP0000084	keyword	extrachromosomal vector
DBP0000085	depositor	Peter Devreotes
DBP0000085	synonym	pBS-A15
DBP0000085	keyword	neomycin resistance
DBP0000085	keyword	act15 promoter
DBP0000086	depositor	Peter Devreotes
DBP0000086	keyword	act15 promoter
DBP0000087	depositor	Peter Devreotes
DBP0000087	synonym	pACA-KO
DBP0000087	synonym	pACA-URA
DBP0000087	synonym	ACA2
DBP0000087	synonym	ACA-KO-URA
DBP0000087	keyword	knockout vector
DBP0000087	keyword	uracil selection
DBP0000088	depositor	Peter Devreotes
DBP0000088	synonym	pSVE-Z16-YakA-KO
DBP0000088	keyword	knockout vector
DBP0000089	depositor	Peter Devreotes
DBP0000089	synonym	Ggamma knock-in construct
DBP0000089	synonym	Ggammadelta
DBP0000089	keyword	dominant negative mutant
DBP0000089	keyword	knock-in vector
DBP0000090	depositor	Peter Devreotes
DBP0000090	synonym	egeA-eGFP
DBP0000090	keyword	GFP marker
DBP0000090	keyword	neomycin resistance
DBP0000090	keyword	expression vector
DBP0000091	depositor	Peter Devreotes
DBP0000091	synonym	aca
DBP0000092	depositor	Peter Devreotes
DBP0000092	keyword	GFP marker
DBP0000092	keyword	His tag
DBP0000092	keyword	expression vector
DBP0000093	depositor	Jane Borleis (Peter Devreotes)
DBP0000093	keyword	GFP marker
DBP0000093	keyword	neomycin resistance
DBP0000093	keyword	expression vector
DBP0000094	depositor	Dietmar Manstein
DBP0000094	keyword	YFP marker
DBP0000094	keyword	neomycin resistance
DBP0000094	keyword	expression vector
DBP0000094	keyword	act15 promoter
DBP0000095	depositor	Dietmar Manstein
DBP0000095	keyword	expression vector
DBP0000095	keyword	CFP marker
DBP0000095	keyword	neomycin resistance
DBP0000095	keyword	act15 promoter
DBP0000096	depositor	Dietmar Manstein
DBP0000096	keyword	His tag
DBP0000096	keyword	YL1/2 epitope tag
DBP0000096	keyword	neomycin resistance
DBP0000096	keyword	expression vector
DBP0000096	keyword	act15 promoter
DBP0000097	depositor	Leandro Sastre
DBP0000097	keyword	knockout vector
DBP0000109	depositor	Tom Egelhoff
DBP0000109	keyword	FLAG tag
DBP0000109	keyword	expression vector
DBP0000109	keyword	neomycin resistance
DBP0000109	keyword	extrachromosomal vector
DBP0000110	depositor	Tom Egelhoff
DBP0000110	keyword	GFP marker
DBP0000110	keyword	expression vector
DBP0000110	keyword	extrachromosomal vector
DBP0000110	keyword	neomycin resistance
DBP0000111	depositor	Tom Egelhoff
DBP0000111	keyword	expression vector
DBP0000111	keyword	extrachromosomal vector
DBP0000111	keyword	FLAG tag
DBP0000111	keyword	neomycin resistance
DBP0000111	keyword	act15 promoter
DBP0000049	depositor	Jeff Williams
DBP0000049	synonym	#042
DBP0000049	synonym	pspA-lacZ
DBP0000049	synonym	pspA/lacZ
DBP0000049	synonym	pspAlacZ
DBP0000049	synonym	pspA/gal
DBP0000049	synonym	pspAgal
DBP0000049	synonym	D19-lacZ
DBP0000049	synonym	pPsA-gal
DBP0000049	synonym	pPsA-lacZ
DBP0000049	keyword	psA promoter
DBP0000049	keyword	galactosidase marker
DBP0000049	keyword	expression vector
DBP0000049	keyword	neomycin resistance
DBP0000049	keyword	act6 promoter
DBP0000050	depositor	Jeff Williams
DBP0000050	synonym	ecmAOneogal
DBP0000050	synonym	EcmAO-Neo-Gal
DBP0000050	synonym	#043
DBP0000050	synonym	ecmAO/gal
DBP0000050	synonym	ecmAO
DBP0000050	synonym	ecmAO-lacZ
DBP0000050	synonym	ecmAO/lacZ
DBP0000050	synonym	ecmAOlacZ
DBP0000050	keyword	ecmAO promoter
DBP0000050	keyword	galactosidase marker
DBP0000050	keyword	act6 promoter
DBP0000050	keyword	neomycin resistance
DBP0000050	keyword	expression vector
DBP0000052	synonym	no. 275
DBP0000052	synonym	pV18BsR
DBP0000052	keyword	blasticidin resistance
DBP0000053	keyword	galactosidase marker
DBP0000053	keyword	neomycin resistance
DBP0000053	keyword	ecmAO promoter
DBP0000054	depositor	Barrie Coukell
DBP0000054	synonym	patBKO
DBP0000054	keyword	knockout vector
DBP0000055	depositor	Barrie Coukell
DBP0000055	synonym	Not available
DBP0000055	keyword	patB
DBP0000055	keyword	antisense
DBP0000055	keyword	PAT1
DBP0000055	keyword	ATPase
DBP0000055	keyword	contractile vacuole
DBP0000055	keyword	calcium regulation
DBP0000056	depositor	Barrie Coukell
DBP0000056	synonym	Not available
DBP0000056	keyword	knockout vector
DBP0000057	depositor	Barrie Coukell
DBP0000057	synonym	Not available
DBP0000057	keyword	neomycin resistance
DBP0000058	depositor	Karl Saxe
DBP0000058	synonym	Scar-::Blast
DBP0000058	synonym	scar-ko
DBP0000058	synonym	scar/blast.scar::blast
DBP0000058	synonym	scrA-ko
DBP0000058	keyword	knockout vector
DBP0000058	keyword	blasticidin resistance
DBP0000059	depositor	Karl Saxe
DBP0000059	synonym	car2::thy
DBP0000059	synonym	carB/thy
DBP0000059	synonym	carB-thy
DBP0000059	synonym	car2-thy
DBP0000059	synonym	car2/thy
DBP0000059	keyword	knockout vector
DBP0000060	depositor	Chris West
DBP0000060	synonym	pVS4
DBP0000060	synonym	pVS-4
DBP0000060	keyword	Myc tag
DBP0000060	keyword	neomycin resistance
DBP0000060	keyword	expression vector
DBP0000060	keyword	act15 promoter
DBP0000060	keyword	discoidin promoter
DBP0000061	depositor	Chris West
DBP0000061	synonym	pVS-cotB
DBP0000061	synonym	pVSB
DBP0000061	keyword	Myc tag
DBP0000061	keyword	neomycin resistance
DBP0000061	keyword	expression vector
DBP0000061	keyword	act15 promoter
DBP0000061	keyword	cotB promoter
DBP0000062	depositor	Takefumi Kawata
DBP0000062	synonym	psiA-KO
DBP0000062	keyword	knockout vector
DBP0000062	keyword	blasticidin resistance
DBP0000063	depositor	Dietmar Manstein
DBP0000063	keyword	Myc tag
DBP0000063	keyword	neomycin resistance
DBP0000063	keyword	expression vector
DBP0000063	keyword	act15 promoter
DBP0000064	depositor	Peter Devreotes
DBP0000064	synonym	Ggamma-YFP
DBP0000064	synonym	Gg-YFP
DBP0000064	keyword	YFP marker
DBP0000064	keyword	expression vector
DBP0000065	depositor	Peter Devreotes
DBP0000065	synonym	TOR-KO.2
DBP0000065	synonym	TOR-KO2
DBP0000065	keyword	knockout vector
DBP0000066	depositor	Peter Devreotes
DBP0000066	keyword	act15 promoter
DBP0000066	keyword	extrachromosomal vector
DBP0000066	keyword	expression vector
DBP0000066	keyword	GFP marker
DBP0000066	keyword	neomycin resistance
DBP0000067	depositor	Peter Devreotes
DBP0000067	keyword	blasticidin resistance
DBP0000067	keyword	knockout vector
DBP0000068	depositor	Peter Devreotes
DBP0000068	synonym	pWf1
DBP0000068	keyword	GFP marker
DBP0000068	keyword	expression vector
DBP0000069	depositor	Peter Devreotes
DBP0000069	keyword	GFP marker
DBP0000069	keyword	expression vector
DBP0000069	keyword	act15 promoter
DBP0000070	depositor	Peter Devreotes
DBP0000070	synonym	pCAR1B18
DBP0000070	synonym	pB18cAR1
DBP0000070	keyword	expresion vector
DBP0000070	keyword	act15 promoter
DBP0000070	keyword	extrachromosomal vector
DBP0000070	keyword	neomycin resistance
DBP0000071	depositor	Peter Devreotes
DBP0000071	synonym	cAR1
DBP0000071	synonym	pmc-36
DBP0000071	keyword	extrachromosomal vector
DBP0000072	depositor	Peter Devreotes
DBP0000072	synonym	act6-yaka-gfp
DBP0000072	keyword	GFP marker
DBP0000072	keyword	expression vector
DBP0000072	keyword	act6 promoter
DBP0000072	keyword	neomycin resistance
DBP0000073	depositor	Peter Devreotes
DBP0000073	synonym	car3koura
DBP0000073	synonym	car3 ko ura
DBP0000073	keyword	knockout vector
DBP0000074	depositor	C. Klein?
DBP0000074	synonym	pDNeo-67
DBP0000074	keyword	expression vector
DBP0000074	keyword	neomycin resistance
DBP0000074	keyword	act6 promoter
DBP0000116	depositor	Adrian Tsang
DBP0000116	synonym	pRNRP
DBP0000116	keyword	expression vector
DBP0000116	keyword	neomycin resistance
DBP0000290	depositor	Salvatore Bozzaro
DBP0000290	synonym	gfp-piawt
DBP0000290	keyword	expression vector
DBP0000290	keyword	GFP marker
DBP0000290	keyword	act15 promoter
DBP0000290	keyword	act6 promoter
DBP0000290	keyword	neomycin resistance
DBP0000291	synonym	pB10TP-4
DBP0000291	keyword	neomycin resistance
DBP0000292	depositor	Arturo De Lozanne
DBP0000292	keyword	blasticidin resistance
DBP0000292	keyword	knockout vector
DBP0000293	depositor	Arturo De Lozanne
DBP0000293	keyword	blasticidin resistance
DBP0000293	keyword	knockout vector
DBP0000294	depositor	Arturo De Lozanne
DBP0000294	keyword	blasticidin resistance
DBP0000294	keyword	knockout vector
DBP0000295	depositor	Arturo De Lozanne
DBP0000295	keyword	blasticidin resistance
DBP0000295	keyword	knockout vector
DBP0000296	depositor	Arturo De Lozanne
DBP0000296	keyword	blasticidin resistance
DBP0000296	keyword	knockout vector
DBP0000297	depositor	Doug Robinson
DBP0000297	keyword	GFP marker
DBP0000297	keyword	expression vector
DBP0000297	keyword	act15 promoter
DBP0000298	depositor	Doug Robinson
DBP0000298	keyword	expression vector
DBP0000298	keyword	act15 promoter
DBP0000299	depositor	Chris Thompson
DBP0000299	keyword	knockout vector
DBP0000300	depositor	Harry MacWilliams
DBP0000300	synonym	A15-RpHlorin
DBP0000300	synonym	A15pHluorin
DBP0000300	synonym	A15-pHlourin
DBP0000300	keyword	act15 promoter
DBP0000301	depositor	Jakob Franke
DBP0000301	keyword	uracil selection
DBP0000302	depositor	Jane Borleis (Devreotes)
DBP0000302	synonym	G&#945;2CFP
DBP0000302	keyword	CFP marker
DBP0000302	keyword	expression vector
DBP0000303	depositor	Rob Insall
DBP0000303	synonym	pRHI-25
DBP0000303	synonym	pRH125
DBP0000303	synonym	pRHI 25
DBP0000303	synonym	12-B
DBP0000303	keyword	REMI vector
DBP0000305	depositor	Jane Borleis
DBP0000305	synonym	pik2gfp
DBP0000305	synonym	pi3k-gfp
DBP0000305	keyword	act15 promoter
DBP0000305	keyword	neomycin resistance
DBP0000305	keyword	GFP marker
DBP0000305	keyword	expression vector
DBP0000306	depositor	Harry MacWilliams
DBP0000306	synonym	no. 626
DBP0000306	synonym	crt-pH
DBP0000306	synonym	crt-pHluorin
DBP0000306	keyword	act15 promoter
DBP0000306	keyword	neomycin resistance
DBP0000306	keyword	marker gene
DBP0000307	depositor	Jane Borleis (Devreotes)
DBP0000307	keyword	hygromycin resistance
DBP0000307	keyword	knockout vector
DBP0000308	depositor	Petra Fey (Chisholm)
DBP0000308	keyword	GFP marker
DBP0000308	keyword	neomycin resistance
DBP0000308	keyword	expression vector
DBP0000308	keyword	act15 promoter
DBP0000309	depositor	Doug Robinson
DBP0000309	synonym	MyoIIhp:pLD1a15SN
DBP0000309	keyword	expression vector
DBP0000309	keyword	act15 promoter
DBP0000310	depositor	Doug Robinson
DBP0000310	synonym	expression library
DBP0000310	keyword	neomycin resistance
DBP0000310	keyword	expression vector
DBP0000310	keyword	act15 promoter
DBP0000311	keyword	act15 promoter
DBP0000312	depositor	Gerti Weijer
DBP0000312	synonym	paxA-KO vector
DBP0000312	keyword	knockout vector
DBP0000312	keyword	blasticidin resistance
DBP0000313	depositor	Pauline Schaap
DBP0000313	synonym	#119-PS clone 7
DBP0000313	synonym	#136-PS
DBP0000313	synonym	pCYFP
DBP0000313	keyword	YFP marker
DBP0000313	keyword	expression vector
DBP0000313	keyword	act15 promoter
DBP0000314	depositor	Pauline Schaap
DBP0000314	synonym	#96-PS
DBP0000314	keyword	act15 promoter
DBP0000315	depositor	Gad Shaulsky
DBP0000315	synonym	dimBKO
DBP0000315	keyword	knockout vector
DBP0000315	keyword	blasticidin resistance
